Price,Close,High,Low,Open,High-Low,Open-Close,Volume,SMA_2,SMA_5,EMA_5,EMA_8,RSI_7,ATR_10,ADX_10,CCI_10,MACD,MACD_signal,MACD_hist,STOCH_slowk,STOCH_slowd,BB_upper,BB_middle,BB_lower
Ticker,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK,,,^NSEBANK,,,,,,,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02 09:30:00+05:30,55587.35156,55689.60156,55514.60156,55604.80078,175,17.44921875,0,55597.65039,55395.62969,55442.88484,55362.80427,76.6555013,119.4794805,34.766145,131.9361231,115.9133414,72.807415,43.1059264,92.99901391,85.07878237,55614.54322,55228.42801,54842.3128
2025-05-02 09:35:00+05:30,55576.19922,55594.35156,55525.19922,55588.44922,69.15234375,12.25,0,55581.77539,55519.56953,55487.32297,55410.22537,75.12708591,114.4467668,37.06797496,92.78668426,122.9504772,92.86463986,30.08583729,88.96266082,92.73803168,55680.94222,55259.40653,54837.87084
2025-05-02 09:40:00+05:30,55522.39844,55623.05078,55493,55576.44922,130.0507813,54.05078125,0,55549.29883,55545.25938,55499.01479,55435.15272,67.54701199,116.0071682,38.30722269,70.40121503,114.5547149,101.5406699,13.01404502,72.48140733,84.81436068,55723.48463,55284.4601,54845.43557
2025-05-02 09:45:00+05:30,55544.85156,55563.25,55476.39844,55521.39844,86.8515625,-23.453125,0,55533.625,55567.75,55514.29372,55459.53024,69.06664568,113.0916077,38.98409176,53.93281063,107.9463389,104.1029375,3.843401435,59.53180262,73.65862359,55764.70192,55308.29241,54851.8829
2025-05-02 09:50:00+05:30,55550.14844,55568.80078,55503.05078,55542.35156,65.75,-7.796875,0,55547.5,55556.18984,55526.24529,55479.66762,69.46023172,108.3574469,39.65248673,49.96840574,100.2511179,102.5622097,-2.311091775,44.15052445,58.7212448,55801.25487,55334.29939,54867.3439
2025-05-02 09:55:00+05:30,55536.94922,55584.89844,55526.30078,55550.89844,58.59765625,13.94921875,0,55543.54883,55546.10938,55529.81327,55492.39686,66.98252734,103.3814678,40.43644996,45.86159927,89.562273,97.36223499,-7.799961988,41.15766615,48.27999774,55824.99321,55364.7101,54904.42699
2025-05-02 10:00:00+05:30,55552.5,55593,55528.80078,55535.60156,64.19921875,-16.8984375,0,55544.72461,55541.36953,55537.37551,55505.75311,68.52571896,99.46324293,41.23877741,46.54455862,81.58401946,91.05094878,-9.466929317,42.59085924,42.63301661,55848.05668,55392.21373,54936.37077
2025-05-02 10:05:00+05:30,55551,55570.19922,55527.19922,55552.44922,43,1.44921875,0,55551.75,55547.08984,55541.91701,55515.80798,68.16717931,93.81691863,41.90102259,24.6022832,73.15512875,83.89262077,-10.73749202,52.38701726,45.37851422,55860.93631,55421.81027,54982.68423
2025-05-02 10:10:00+05:30,55579.89844,55589.94922,55529.89844,55555.89844,60.05078125,-24,0,55565.44922,55554.09922,55554.57748,55530.0503,71.51684574,90.4403049,42.76996831,58.31208267,69.137008,77.99037566,-8.853367659,67.10229535,54.02672395,55857.70908,55458.11021,55058.51134
2025-05-02 10:15:00+05:30,55547,55594.80078,55540,55579.75,54.80078125,32.75,0,55563.44922,55553.46953,55552.05166,55533.8169,62.74744025,86.87635253,43.62161865,22.13491014,59.1552386,70.45632084,-11.30108224,59.87740901,59.78890721,55814.74521,55495.64955,55176.55389
2025-05-02 10:20:00+05:30,55530.60156,55558.10156,55507.75,55544.75,50.3515625,14.1484375,0,55538.80078,55552.2,55544.90162,55533.10238,58.5708909,83.22387353,42.96244855,-112.3420446,48.28681774,61.5885196,-13.30170186,47.3010563,58.09358689,55647.97901,55536.65681,55425.3346
2025-05-02 10:25:00+05:30,55520.94922,55549.39844,55509.85156,55526.60156,39.546875,5.65234375,0,55525.77539,55545.88984,55536.91749,55530.40168,56.01071491,78.85617367,42.36919546,-114.5523842,38.28288576,52.26626606,-13.98338031,23.87711481,43.68519338,55625.19686,55545.72824,55466.25961
2025-05-02 10:30:00+05:30,55491.80078,55533.19922,55461.69922,55525.44922,71.5,33.6484375,0,55506.375,55534.05,55521.87859,55521.8237,48.53619943,78.12055631,39.80724462,-187.2377514,26.43140017,41.93231971,-15.50091953,21.34299693,30.84038935,55608.31972,55549.97126,55491.6228
2025-05-02 10:35:00+05:30,55529.25,55538.80078,55427.85156,55487.05078,110.9492188,-42.19921875,0,55510.52539,55523.92031,55524.33572,55523.47399,57.11442463,81.40342255,36.29179171,-133.0844285,23.44644432,34.53796955,-11.09152523,32.83808175,26.01939783,55593.75038,55544.34989,55494.9494
2025-05-02 10:40:00+05:30,55510.10156,55561.10156,55507.55078,55537.10156,53.55078125,27,0,55519.67578,55516.54063,55519.591,55520.50234,51.94895543,78.61815842,33.80012586,-32.86347963,17.92643154,27.89335435,-9.966922811,48.35921953,34.1800994,55584.93433,55538.83203,55492.72973
2025-05-02 10:45:00+05:30,55492.39844,55529,55480.35156,55509.69922,48.6484375,17.30078125,0,55501.25,55508.9,55510.52682,55514.25703,47.33174304,75.62118633,30.58629222,-93.95716597,11.28612293,21.25046178,-9.96433885,56.96753539,46.05494555,55579.7417,55532.84626,55485.95082
2025-05-02 10:50:00+05:30,55381.55078,55521,55377.05078,55492,143.9492188,110.4492188,0,55436.97461,55481.02031,55467.5348,55484.76675,28.69857413,82.45398957,30.09641766,-201.3659385,-9.07540968,9.120113196,-18.19552288,37.53716257,47.62130583,55613.90777,55522.78571,55431.66366
2025-05-02 10:55:00+05:30,55404.64844,55434.44922,55348.30078,55379.75,86.1484375,-24.8984375,0,55393.09961,55463.58984,55446.57268,55466.96268,34.92627938,82.82343436,30.22626881,-180.7420196,-17.87156407,-1.676557711,-16.19500636,25.78815783,40.09761859,55621.17093,55512.77121,55404.37149
2025-05-02 11:00:00+05:30,55360.35156,55445.69922,55359.25,55404.5,86.44921875,44.1484375,0,55382.5,55429.81016,55417.83231,55443.27132,29.21660271,83.1860128,29.91855351,-131.762793,-28.85563812,-12.54818988,-16.30744825,11.52899409,24.95143816,55630.56809,55499.21429,55367.86048
2025-05-02 11:05:00+05:30,55359.10156,55397.35156,55340,55360.25,57.3515625,1.1484375,0,55359.72656,55399.61016,55398.25539,55424.56693,29.06020099,80.60256777,30.06326672,-116.616306,-34.5813717,-21.36146261,-13.2199091,14.0828839,17.13334527,55634.19467,55486.51088,55338.82709
2025-05-02 11:10:00+05:30,55370.44922,55373.5,55321.60156,55358.69922,51.8984375,-11.75,0,55364.77539,55375.22031,55388.98667,55412.54077,32.86642651,77.73215475,30.59094492,-100.3101339,-35.05434456,-26.83861539,-8.215729174,13.4223664,13.0114148,55627.58069,55473.50725,55319.43382
2025-05-02 11:15:00+05:30,55345.64844,55422,55344.10156,55370.19922,77.8984375,24.55078125,0,55358.04883,55368.03984,55374.54059,55397.67581,28.91115753,77.74878302,29.10325986,-70.50386784,-37.45609896,-31.08560882,-6.370490143,17.99384645,15.16636558,55619.56607,55458.83929,55298.11251
2025-05-02 11:20:00+05:30,55299.14844,55351.35156,55297.94922,55347.19922,53.40234375,48.05078125,0,55322.39844,55346.93984,55349.40987,55375.78084,22.88644582,75.31413909,28.88485679,-111.1465252,-44.04059761,-36.26760433,-7.772993277,14.8955155,15.43724278,55604.08341,55438.78571,55273.48802
2025-05-02 11:25:00+05:30,55288.39844,55315.89844,55282.35156,55298.35156,33.546875,9.953125,0,55293.77344,55332.54922,55329.07273,55356.36253,21.66856911,71.13741268,29.03577547,-120.2989106,-47.81006219,-40.88458748,-6.925474714,8.173034791,13.68746558,55590.82675,55420.31417,55249.8016
2025-05-02 11:30:00+05:30,55178.60156,55302.60156,55177.64844,55287.30078,124.953125,108.6992188,0,55233.5,55296.44922,55278.91567,55316.86009,13.26029973,76.51898392,30.99385735,-179.4487381,-63.85173439,-50.07144624,-13.78028815,1.843928964,8.30415975,55594.57921,55395.17132,55195.76342
2025-05-02 11:35:00+05:30,55245.10156,55252.5,55179.30078,55179.30078,73.19921875,-65.80078125,0,55211.85156,55271.37969,55267.6443,55300.91375,31.92572413,76.25692927,32.75613105,-128.2257913,-61.56697312,-54.66965699,-6.897316123,10.77502741,6.930663723,55575.78052,55375.46791,55175.15531
2025-05-02 11:40:00+05:30,55190.89844,55276.44922,55186,55246.64844,90.44921875,55.75,0,55218,55240.42969,55242.06235,55276.4659,26.50251335,77.67615822,33.31911631,-107.5047174,-65.39850557,-58.96119642,-6.437309148,11.87432316,8.164426514,55564.07911,55353.97489,55143.87067
2025-05-02 11:45:00+05:30,55191.64844,55221.30078,55163.94922,55191.85156,57.3515625,0.203125,0,55191.27344,55218.92969,55225.25771,55257.61758,26.70350715,75.64369865,34.2311695,-105.5317884,-64.96787216,-61.36386672,-3.604005439,17.8207223,13.49002429,55531.2774,55329.86049,55128.44358
2025-05-02 11:50:00+05:30,55212.44922,55215,55162.10156,55192.14844,52.8984375,-20.30078125,0,55202.04883,55203.73984,55220.98821,55247.58016,32.66198897,73.36917253,35.08705982,-80.85099008,-59.08092898,-60.45069162,1.369762642,20.56394945,16.75299831,55491.40388,55308.59961,55125.79534
2025-05-02 11:55:00+05:30,55246.75,55263.89844,55213.89844,55215.80078,50,-30.94921875,0,55229.59961,55217.36953,55229.57548,55247.39568,41.76903563,71.17717716,33.6892628,-25.21344181,-48.16509996,-55.53645496,7.371354997,42.6970506,27.02724078,55444.76364,55291.05329,55137.34295
2025-05-02 12:00:00+05:30,55212.60156,55248.89844,55204.80078,55246.35156,44.09765625,33.75,0,55229.67578,55210.86953,55223.9175,55239.66366,36.09854554,68.46922507,32.67133744,-39.59886357,-44.3943651,-51.07961902,6.685253913,51.34181836,38.20093947,55428.86171,55278.98549,55129.10927
2025-05-02 12:05:00+05:30,55180.60156,55224.19922,55144.19922,55211.94922,80,31.34765625,0,55196.60156,55208.81016,55209.47886,55226.53875,31.43322938,69.62230256,33.16139055,-99.93125047,-44.8451656,-48.58583765,3.740672053,49.53411251,47.85766049,55403.31115,55262.98214,55122.65314
2025-05-02 12:10:00+05:30,55173.75,55193.55078,55148.89844,55181.80078,44.65234375,8.05078125,0,55177.17578,55205.23047,55197.56924,55214.80791,30.45019679,67.12530668,33.60243836,-121.1527183,-44.26954562,-46.85932084,2.589775219,33.08753584,44.65448891,55385.84368,55249.65346,55113.46324
2025-05-02 12:15:00+05:30,55144.44922,55181.05078,55115.39844,55170.89844,65.65234375,26.44921875,0,55159.09961,55191.63047,55179.86257,55199.17265,26.34025841,66.97801039,34.69530792,-154.8870298,-46.29603088,-46.63400486,0.33797397,24.88728649,35.83631162,55366.02986,55234.32115,55102.61244
2025-05-02 12:20:00+05:30,55167.05078,55173.25,55144.60156,55146,28.6484375,-21.05078125,0,55155.75,55175.69063,55175.59197,55192.03446,34.31828934,63.16028747,35.67889053,-92.40645686,-42.41830759,-44.94772595,2.529418356,27.64708015,28.54063416,55331.60188,55219.79269,55107.9835
2025-05-02 12:25:00+05:30,55035.14844,55167.69922,55032.60156,55167.05078,135.0976563,131.9023438,0,55101.09961,55140.2,55128.77746,55157.1709,19.75222185,70.35402435,38.31207672,-206.5858592,-57.15602377,-49.83104508,-7.324978689,19.8609976,24.13178808,55323.10961,55197.61412,55072.11862
2025-05-02 12:30:00+05:30,55075.14844,55094.30078,55032.80078,55035.25,61.5,-39.8984375,0,55055.14844,55119.10938,55110.90112,55138.94368,30.22938079,69.46862191,40.6819443,-156.5754442,-58.13193065,-53.15139931,-4.980531347,22.15171516,23.21993097,55308.36082,55181.61412,55054.86742
2025-05-02 12:35:00+05:30,55065.69922,55097.80078,55052.55078,55076.19922,45.25,10.5,0,55070.42383,55097.49922,55095.83382,55122.66714,29.17942749,67.04675972,42.62022488,-108.7549616,-57.7065812,-54.97347206,-2.733109134,16.68661984,19.5664442,55290.74122,55165.70703,55040.67284
2025-05-02 12:40:00+05:30,55092.10156,55094.14844,54996.05078,55067.25,98.09765625,-24.8515625,0,55078.90039,55087.02969,55094.58973,55115.87479,36.38239439,70.15184938,45.07255528,-93.79494942,-51.31902911,-53.51169488,2.192665773,34.31184846,24.38339449,55289.84069,55159.52846,55029.21623
2025-05-02 12:45:00+05:30,55148.64844,55172.25,55092.39844,55093.19922,79.8515625,-55.44921875,0,55120.375,55083.34922,55112.6093,55123.15782,49.27372805,71.15150819,43.70291402,10.38249545,-37.23550368,-47.0012184,9.765714719,54.36858676,35.12235169,55274.01861,55152.63895,55031.25929
2025-05-02 12:50:00+05:30,55118.60156,55185.89844,55102.39844,55148.5,83.5,29.8984375,0,55133.625,55100.03984,55114.60672,55122.14532,43.77475328,72.38635737,41.94613656,22.57043527,-31.38553133,-40.75494358,9.369412242,68.45410725,52.37818082,55268.05324,55147.47489,55026.89654
2025-05-02 12:55:00+05:30,55086.39844,55136.35156,55083.64844,55114.25,52.703125,27.8515625,0,55102.5,55102.28984,55105.20396,55114.20157,38.41426522,70.41803413,40.78901129,-20.28198822,-31.12331994,-36.90229412,5.77897418,66.24896957,63.02388786,55261.70004,55139.95703,55018.21402
2025-05-02 13:00:00+05:30,55080.64844,55130.64844,55051.60156,55085.35156,79.046875,4.703125,0,55083.52344,55105.27969,55097.01879,55106.74532,37.45872229,71.28091822,40.43194561,-35.86707371,-30.51387134,-34.34692501,3.83305367,52.23417899,62.3124186,55248.73906,55130.54269,55012.34632
2025-05-02 13:05:00+05:30,55083.94922,55126.30078,55056.30078,55078.44922,70,-5.5,0,55082.29883,55103.64922,55092.66226,55101.67952,38.48353553,71.1528264,40.11058649,-24.68029606,-28.42373522,-31.97764909,3.55391387,38.74568186,52.40961014,55219.86666,55118.91406,55017.96146
2025-05-02 13:10:00+05:30,55073.25,55109.64844,55067.55078,55083.10156,42.09765625,9.8515625,0,55078.59961,55088.56953,55086.19151,55095.36185,36.23797867,68.24730938,39.82136328,-26.11659019,-27.51236742,-30.19153642,2.679169007,28.25577564,39.74521216,55197.74712,55108.96038,55020.17364
2025-05-02 13:15:00+05:30,55155.14844,55175.94922,55072.80078,55072.80078,103.1484375,-82.34765625,0,55114.19922,55095.87891,55109.17715,55108.64776,58.08158309,71.73742219,36.5682684,102.7047829,-14.13165657,-23.76758448,9.635927913,41.15953052,36.05366267,55190.88578,55107.1423,55023.39882
2025-05-02 13:20:00+05:30,55155.75,55171.05078,55110.85156,55151.80078,60.19921875,-3.94921875,0,55155.44922,55109.74922,55124.70143,55119.11492,58.20428348,70.58360185,33.64048301,101.7001207,-5.276644811,-16.37120861,11.0945638,61.0492547,43.48818695,55185.94293,55105.85658,55025.77024
2025-05-02 13:25:00+05:30,55182.14844,55197.10156,55144.80078,55153.64844,52.30078125,-28.5,0,55168.94922,55130.04922,55143.85044,55133.12237,63.65146913,68.75531979,30.57391091,129.8237246,4.131369574,-8.170177338,12.30154691,85.46928958,62.55935827,55195.85495,55108.54939,55021.24382
2025-05-02 13:30:00+05:30,55259.5,55290.75,55182.55078,55184.44922,108.1992188,-75.05078125,0,55220.82422,55165.15938,55182.40029,55161.20629,74.85455002,72.73994406,30.49668205,214.8125535,20.77297427,3.407083303,17.36589096,86.37828251,77.6322756,55229.08408,55115.1529,55001.22172
2025-05-02 13:35:00+05:30,55268.10156,55275.39844,55212,55258.30078,63.3984375,-9.80078125,0,55263.80078,55204.12969,55210.96738,55184.96079,75.8213523,71.8057934,30.42717608,150.359061,31.34262997,14.58130197,16.761328,88.32912817,86.72556675,55261.12858,55131.79241,55002.45624
2025-05-02 13:40:00+05:30,55242.69922,55283.55078,55196.94922,55265.39844,86.6015625,22.69921875,0,55255.40039,55221.63984,55221.54466,55197.79155,66.95212386,73.28537031,29.68955854,98.39190671,32.90565048,21.91104138,10.99460911,82.9658312,85.89108063,55280.70035,55143.76032,55006.82029
2025-05-02 13:45:00+05:30,55254.35156,55267.25,55226.80078,55241.89844,40.44921875,-12.453125,0,55248.52539,55241.36016,55232.48029,55210.36044,68.89907018,70.00175516,29.02570275,85.14062121,34.18413458,26.82027866,7.363855921,79.31977592,83.5382451,55297.87562,55157.23549,55016.59536
2025-05-02 13:50:00+05:30,55254.35156,55267.19922,55213.80078,55253.19922,53.3984375,-1.15234375,0,55254.35156,55255.80078,55239.77072,55220.13625,68.89907018,68.34142339,27.78167497,65.30614884,33.57160914,29.52081085,4.050798292,71.57024544,77.95195085,55312.78658,55168.82478,55024.86297
2025-05-02 13:55:00+05:30,55221.25,55277.85156,55216.19922,55258.85156,61.65234375,37.6015625,0,55237.80078,55248.15078,55233.59714,55220.38375,56.11622195,67.67251543,27.04287789,47.25289563,27.09752917,28.55149818,-1.453969011,56.49370918,69.12791018,55319.90913,55174.0106,55028.11208
2025-05-02 14:00:00+05:30,55252.19922,55252.19922,55168.60156,55221.05078,83.59765625,-31.1484375,0,55236.72461,55244.97031,55239.79784,55227.45385,63.50249608,69.26502951,24.52387369,16.44827451,26.4491021,27.71053975,-1.261437648,55.71532216,61.25975893,55331.17321,55183.55329,55035.93337
2025-05-02 14:05:00+05:30,55255.64844,55279.14844,55236.5,55250.44922,42.6484375,-5.19921875,0,55253.92383,55247.56016,55245.08137,55233.71932,64.28412486,66.60337031,22.94689679,72.83242278,25.46529628,26.81244236,-1.347146079,59.84273986,57.3505904,55337.04704,55195.64258,55054.23812
2025-05-02 14:10:00+05:30,55227.60156,55279,55198.64844,55257.85156,80.3515625,30.25,0,55241.625,55242.21016,55239.25477,55232.35982,53.42920496,67.97818953,21.29719229,-4.732460897,19.81686991,24.01421338,-4.197343468,68.27960076,61.27922093,55332.89939,55206.13923,55079.37907
2025-05-02 14:15:00+05:30,55181.94922,55244.89844,55175.69922,55226.80078,69.19921875,44.8515625,0,55204.77539,55227.72969,55220.15292,55221.15746,40.45636331,68.10029245,20.61766752,-224.3466145,9.028034461,18.01974181,-8.991707352,48.06242638,58.72825567,55321.64498,55213.13923,55104.63348
2025-05-02 14:20:00+05:30,55110.60156,55194.64844,55102.10156,55179.5,92.546875,68.8984375,0,55146.27539,55205.6,55183.6358,55196.58948,28.04191358,70.54495071,22.01286364,-250.1560154,-8.138388523,7.556489679,-15.6948782,23.41540604,46.58581106,55311.50399,55215.8072,55120.11041
2025-05-02 14:25:00+05:30,55030.44922,55115.35156,55023.75,55114.39844,91.6015625,83.94921875,0,55070.52539,55161.25,55132.57361,55159.66942,19.99875148,72.65061188,24.6903877,-218.2101555,-29.76659911,-7.372745836,-22.39385327,6.499413161,25.9924152,55339.58659,55206.90011,55074.21363
2025-05-02 14:30:00+05:30,55020.39844,55068.10156,55009.19922,55031.94922,58.90234375,11.55078125,0,55025.42383,55114.2,55095.18188,55128.72032,19.1933715,71.27578507,27.31994063,-152.9513463,-43.22922336,-21.71533684,-21.51388651,3.858318693,11.25771263,55359.78141,55197.23214,55034.68288
2025-05-02 14:35:00+05:30,55063.89844,55063.89844,54997,55017.89844,66.8984375,-46,0,55042.14844,55081.45938,55084.75407,55114.31545,32.84834578,70.83805031,29.87495508,-104.1559917,-43.49290255,-30.42636313,-13.06653943,11.25339854,7.203710131,55365.28297,55188.78571,55012.28845
2025-05-02 14:40:00+05:30,55095.94922,55101.94922,55056.44922,55062.85156,45.5,-33.09765625,0,55079.92383,55064.25938,55088.48578,55110.23407,41.36547889,68.30424528,30.37727825,-54.62447173,-37.30043525,-33.17599198,-4.124443273,27.06679771,14.05950498,55354.97744,55177.10352,54999.22959
2025-05-02 14:45:00+05:30,55130.44922,55155.60156,55079.05078,55090.55078,76.55078125,-39.8984375,0,55113.19922,55068.22891,55102.4736,55114.72632,49.42164935,69.12889888,28.73119924,-15.99204993,-27.05809056,-30.72883141,3.670740848,53.73021563,30.68347063,55339.05138,55167.27121,54995.49103
2025-05-02 14:50:00+05:30,55195.80078,55195.80078,55126.94922,55129.94922,68.8515625,-65.8515625,0,55163.125,55101.29922,55133.58266,55132.74287,61.20220923,69.10116524,25.9437771,39.09424379,-10.34691793,-22.57606602,12.22914809,78.06813964,52.95505099,55331.46402,55163.92132,54996.37862
2025-05-02 14:55:00+05:30,55195.44922,55207.35156,55164,55191.69922,43.3515625,-3.75,0,55195.625,55136.30938,55154.20484,55146.67761,61.11287306,66.52620497,23.61981303,69.16369168,0.256512226,-13.44303472,13.69954695,92.82762173,74.87532567,55320.79562,55159.71401,54998.63239
2025-05-02 15:00:00+05:30,55123.94922,55246.85156,55123.94922,55192.60156,122.9023438,68.65234375,0,55159.69922,55148.31953,55144.11964,55141.62686,45.39164581,72.16381885,22.21721936,56.492793,-3.476347364,-9.456359778,5.980012414,76.59764472,82.49780203,55303.3923,55150.39955,54997.40681
2025-05-02 15:05:00+05:30,55111.5,55146.14844,55077.94922,55126.39844,68.19921875,14.8984375,0,55117.72461,55151.42969,55133.24642,55134.932,43.13745286,71.76735884,22.15325664,1.039129692,-7.398339694,-8.633151744,1.23481205,49.88564861,73.10363835,55291.41951,55142.56027,54993.70103
2025-05-02 15:10:00+05:30,55177.60156,55177.80078,55097.39844,55112.30078,80.40234375,-65.30078125,0,55144.55078,55160.86016,55148.03147,55144.41413,56.51487184,72.63085733,20.97694899,54.04906864,-0.054506083,-5.20169348,5.147187397,38.1050776,54.86279031,55274.93389,55137.23186,54999.52984
2025-05-02 15:15:00+05:30,55098.85156,55183.10156,55077.60156,55175.25,105.5,76.3984375,0,55138.22656,55141.47031,55131.63817,55134.28911,42.58883822,75.91777159,20.45686388,1.383397955,-6.806056685,-5.843438762,-0.962617923,30.47312665,39.48795095,55247.99337,55126.03209,55004.07081
2025-05-02 15:20:00+05:30,55096.14844,55126.05078,55083.64844,55097.35156,42.40234375,1.203125,0,55097.5,55121.61016,55119.80826,55125.81341,42.17268022,72.56622881,19.98878728,-45.98751241,-11.04802158,-7.925271887,-3.122749689,27.5045467,32.02758365,55225.40619,55116.64258,55007.87896
2025-05-02 15:25:00+05:30,55051.14844,55104.5,55037.30078,55087.30078,67.19921875,36.15234375,0,55073.64844,55107.05,55096.92165,55109.22119,35.44571251,72.0295278,20.81410081,-129.239365,-19.62277471,-12.60427302,-7.018501694,11.00377298,22.99381544,55214.47882,55107.29967,55000.12051
2025-05-05 09:15:00+05:30,55105.75,55336.89844,55051.69922,55051.69922,285.1992188,-54.05078125,0,55078.44922,55105.9,55099.86443,55108.44982,47.33709389,93.40157502,21.70423393,59.02199772,-16.27147077,-14.07115212,-2.200318654,14.434325,17.64754823,55214.1187,55106.95313,54999.78755
2025-05-05 09:20:00+05:30,55056.35156,55135.19922,54985.55078,55106.85156,149.6484375,50.5,0,55081.05078,55081.65,55085.36014,55096.87243,39.63155139,99.02626127,20.88319053,-122.6596664,-20.61243002,-16.68766328,-3.924766738,17.49863557,14.31224452,55211.41958,55108.80329,55006.187
2025-05-05 09:25:00+05:30,55009,55092.25,54962.89844,55051.94922,129.3515625,42.94921875,0,55032.67578,55063.67969,55059.90676,55077.34522,33.52806465,102.0587914,19.62874094,-144.5352384,-29.19334542,-21.68993613,-7.503409284,18.44162399,16.79152819,55213.53716,55107.98912,55002.44108
2025-05-05 09:30:00+05:30,54916.69922,55021.64844,54911.5,55012.94922,110.1484375,96.25,0,54962.84961,55027.78984,55012.17091,55041.64611,24.83135156,102.867756,17.94515748,-174.7161255,-46.44122787,-31.59045283,-14.85077504,11.23334143,15.72453366,55240.99344,55097.47489,54953.95634
2025-05-05 09:35:00+05:30,54926.69922,54991.10156,54891.35156,54918.75,99.75,-7.94921875,0,54921.69922,55002.9,54983.68035,55016.10236,27.21759354,102.5559804,16.84632906,-141.956239,-53.67702415,-40.42508136,-13.25194279,7.160788171,12.27858453,55253.74525,55085.3856,54917.02595
2025-05-05 09:40:00+05:30,55017.85156,55057.35156,54925.19922,54925.19922,132.1523438,-92.65234375,0,54972.27539,54985.32031,54995.07075,55016.49107,45.58699734,105.5156167,15.9133629,-59.16886982,-42.89444117,-41.41282528,-1.481615886,20.34413184,12.91275381,55247.07542,55077.34291,54907.61041
2025-05-05 09:45:00+05:30,54975.19922,55052.69922,54939.60156,55018.30078,113.0976563,43.1015625,0,54996.52539,54969.08984,54988.44691,55007.3151,40.06657036,106.2738207,15.07369335,-56.04719012,-40.63525819,-41.10179845,0.466540251,33.84884546,20.45125516,55225.25512,55061.58566,54897.9162
2025-05-05 09:50:00+05:30,55091,55091,54963.85156,54972.44922,127.1484375,-118.5507813,0,55033.09961,54985.48984,55022.63127,55025.91175,56.68210734,108.3612824,15.13255359,18.51709406,-21.05053423,-33.08129276,12.03075853,64.53766421,39.5768805,55201.40841,55054.125,54906.84159
2025-05-05 09:55:00+05:30,55118.19922,55123.35156,55056.39844,55086.35156,66.953125,-31.84765625,0,55104.59961,55025.78984,55054.48725,55046.42007,59.74057929,104.2204666,15.82945253,81.63514417,-4.315078748,-21.57480715,17.25972841,79.83850094,59.40833687,55200.24672,55053.71429,54907.18185
2025-05-05 10:00:00+05:30,55071.85156,55136.89844,55065.05078,55118.39844,71.84765625,46.546875,0,55095.02539,55054.82031,55060.27536,55052.07152,52.38729595,100.9831856,16.72389059,65.0925108,-0.513849601,-13.15042413,12.63657453,89.01769348,77.79795288,55194.33819,55050.88225,54907.42632
2025-05-05 10:05:00+05:30,55079.80078,55100.19922,55000.39844,55073.10156,99.80078125,-6.69921875,0,55075.82617,55067.21016,55066.78383,55058.23357,53.53178418,100.8649452,15.60846415,49.9900748,2.970009682,-6.702250607,9.672260289,79.37103684,82.74241042,55170.52745,55043.89648,54917.26552
2025-05-05 10:10:00+05:30,55038.89844,55089.80078,55024.69922,55082.94922,65.1015625,44.05078125,0,55059.34961,55079.95,55057.4887,55053.93688,46.78134916,97.28860689,14.60458035,38.79082687,-0.861432095,-4.365923202,3.504491107,61.23396473,76.54089835,55162.52185,55039.61412,54916.70639
2025-05-05 10:15:00+05:30,55044.19922,55074.05078,55026.10156,55043.19922,47.94921875,-1,0,55041.54883,55070.58984,55053.05887,55051.77295,47.77702986,92.35466808,13.70108493,29.47402893,-2.414797818,-3.585473049,1.170675231,48.83882012,63.14794056,55154.83227,55035.90346,54916.97465
2025-05-05 10:20:00+05:30,55055.05078,55092.19922,55045.39844,55046.85156,46.80078125,-8.19921875,0,55049.625,55057.96016,55053.72284,55052.50136,50.01076611,87.91920127,13.41627149,44.30411987,-1.717051666,-2.838104495,1.12105283,38.49825911,49.52368132,55155.27081,55036.1822,54917.09359
2025-05-05 10:25:00+05:30,55042,55089.05078,55042,55055,47.05078125,13,0,55048.52539,55051.98984,55049.81523,55050.16772,47.17929094,83.83235927,13.03237957,18.9608081,-3.084173724,-2.936532187,-0.147641537,37.93714585,41.75807503,55144.43847,55031.62863,54918.81878
2025-05-05 10:30:00+05:30,55099.25,55130.35156,55042.80078,55042.80078,87.55078125,-56.44921875,0,55070.625,55055.87969,55066.29349,55061.0749,59.04602228,84.28427959,13.9029352,97.16730429,4.383268842,-0.008611775,4.391880617,50.76176918,42.39905805,55152.25275,55034.6928,54917.13286
2025-05-05 10:35:00+05:30,55139.10156,55155.44922,55092.44922,55106.25,63,-32.8515625,0,55119.17578,55075.92031,55090.56284,55078.41416,65.36514648,82.15585163,15.3379343,160.3551208,14.46934388,5.782570486,8.686773392,66.53613991,51.74501831,55172.05186,55043.98577,54915.91968
2025-05-05 10:40:00+05:30,55148.35156,55180,55126,55139.69922,54,-8.65234375,0,55143.72656,55096.75078,55109.82575,55093.9558,66.75426686,79.34026647,17.22473728,159.539722,21.37533497,12.01967628,9.355658688,78.33005443,65.20932117,55177.95776,55060.53237,54943.10698
2025-05-05 10:45:00+05:30,55133.80078,55154,55100.19922,55146.25,53.80078125,12.44921875,0,55141.07617,55112.50078,55117.81743,55102.81024,62.17757496,76.78631795,17.73744626,90.19985997,22.65234709,16.2727446,6.379602486,76.98337138,73.94985524,55171.91553,55075.32533,54978.73514
